ID_Pagamento,ID_Cliente,ID_Plano,Data_Pagamento,Status_Pagamento,ID_Unidade
6061,658,3,2025-03-14,Pago,5
6062,1612,5,2024-09-08,Atrasado,2
6063,1896,3,2024-08-02,Pago,3
6064,1311,5,2025-02-14,Pago,4
6065,316,6,2025-04-14,Pago,2
6066,696,5,2025-06-23,Atrasado,1
6067,369,2,2025-06-21,Pago,1
6068,1644,5,2024-12-23,Pago,3
6069,790,4,2025-03-06,Pago,3
6070,1460,3,2025-04-08,Atrasado,2
6071,1940,2,2025-03-18,Pago,2
6072,925,5,2025-03-24,Pago,1
6073,1627,2,2024-11-17,Pago,1
6074,177,1,2024-11-23,Pago,4
6075,1979,5,2025-04-22,Pago,3
6076,1410,5,2024-09-10,Pago,5
6077,103,6,2025-02-03,Atrasado,1
6078,931,1,2024-08-24,Atrasado,4
6079,597,6,2024-12-08,Pago,2
6080,1226,2,2024-11-15,Pago,5
6081,1990,5,2025-04-05,Pago,3
6082,365,5,2024-12-04,Pago,1
6083,1012,1,2025-06-30,Pago,2
6084,1855,4,2024-11-15,Atrasado,3
6085,512,2,2024-11-09,Pago,2
6086,335,1,2025-04-11,Pago,3
6087,307,2,2025-05-03,Pago,2
6088,772,6,2025-07-12,Pago,3
6089,1211,6,2025-04-10,Pago,2
6090,1862,2,2024-11-24,Pago,1
6091,1418,5,2024-10-12,Pago,2
6092,2000,3,2024-09-27,Pago,4
6093,1797,1,2025-02-16,Pago,5
6094,1023,5,2025-05-24,Pago,3
6095,25,3,2024-11-01,Pago,2
6096,22,3,2025-07-15,Pago,4
6097,1569,5,2024-08-22,Pago,1
6098,1254,3,2025-06-08,Pago,4
6099,1018,3,2025-06-28,Pago,2
6100,814,4,2025-06-07,Pago,2
6101,328,5,2025-06-10,Pago,4
6102,478,3,2025-03-21,Pago,4
6103,972,3,2025-01-03,Pago,2
6104,1868,3,2025-04-13,Pago,1
6105,857,1,2024-12-02,Atrasado,3
6106,1112,1,2025-04-21,Pago,5
6107,275,1,2024-09-23,Pago,5
6108,1486,2,2025-05-07,Pago,3
6109,240,1,2024-08-09,Pago,4
6110,448,1,2025-04-11,Pago,3
6111,647,6,2025-02-09,Pago,4
6112,477,4,2024-11-22,Pago,2
6113,1323,4,2024-11-08,Pago,5
6114,1481,3,2025-07-18,Pago,2
6115,88,4,2025-01-09,Pago,3
6116,1359,3,2025-01-04,Pago,1
6117,1324,6,2024-12-28,Pago,1
6118,399,2,2025-05-13,Pago,2
6119,1341,5,2024-08-13,Pago,1
6120,90,3,2025-03-14,Pago,2
6121,1443,2,2025-05-01,Pago,1
6122,363,2,2025-03-10,Pago,2
6123,1602,1,2025-06-12,Pago,3
6124,1048,6,2024-10-12,Atrasado,1
6125,1457,3,2024-12-11,Pago,4
6126,1113,4,2025-05-09,Pago,4
6127,611,1,2025-05-04,Pago,5
6128,225,5,2024-10-25,Pago,5
6129,1101,1,2025-04-23,Pago,3
6130,1537,2,2025-02-23,Pago,1
6131,88,4,2025-04-04,Pago,5
6132,1876,4,2025-05-31,Pago,5
6133,984,2,2025-01-31,Pago,5
6134,671,6,2025-07-18,Estornado,4
6135,578,4,2025-07-31,Pago,1
6136,1221,4,2025-04-17,Pago,2
6137,607,6,2024-12-17,Pago,5
6138,289,6,2025-02-13,Atrasado,2
6139,367,1,2024-11-24,Pago,1
6140,626,6,2025-06-24,Pago,3
6141,335,5,2024-10-05,Pago,2
6142,1630,1,2025-06-22,Pago,4
6143,1921,5,2025-04-12,Atrasado,5
6144,1583,6,2025-07-06,Atrasado,1
6145,965,5,2025-03-04,Pago,4
6146,1205,5,2024-10-09,Pago,5
6147,569,5,2024-11-22,Pago,1
6148,1335,2,2024-09-06,Pago,2
6149,228,6,2025-01-29,Pago,1
6150,450,4,2024-09-18,Pago,1
6151,1511,6,2025-05-14,Pago,1
6152,128,1,2024-11-08,Pago,2
6153,1532,2,2025-05-08,Pago,2
6154,1115,4,2025-06-09,Pago,1
6155,8,3,2025-03-05,Pago,3
6156,1659,2,2025-05-23,Pago,5
6157,1842,2,2025-07-20,Pago,1
6158,1916,3,2024-10-10,Pago,2
6159,1895,4,2025-04-20,Pago,5
6160,351,6,2025-07-15,Pago,5
6161,128,1,2024-12-08,Pago,5
6162,1429,4,2025-04-11,Pago,4
6163,1549,4,2024-09-03,Atrasado,2
6164,364,5,2024-10-25,Estornado,2
6165,1807,5,2024-12-15,Pago,4
6166,1379,2,2024-10-25,Pago,4
6167,835,6,2025-05-16,Pago,3
6168,1301,1,2025-07-04,Atrasado,5
6169,1870,4,2024-11-27,Pago,4
6170,215,2,2025-01-10,Pago,3
6171,1977,1,2025-06-02,Pago,1
6172,389,2,2025-07-10,Pago,2
6173,412,2,2024-12-06,Pago,2
6174,204,6,2024-12-22,Pago,5
6175,1498,2,2024-11-09,Pago,2
6176,945,6,2025-03-15,Pago,1
6177,1083,4,2024-11-22,Pago,1
6178,832,4,2025-01-27,Pago,1
6179,1333,1,2025-06-26,Pago,3
6180,1691,5,2024-09-14,Pago,5
6181,1071,1,2025-01-29,Atrasado,3
6182,507,1,2024-08-20,Pago,4
6183,1243,4,2025-07-02,Estornado,1
6184,944,5,2025-04-03,Pago,3
6185,1987,5,2025-03-14,Pago,5
6186,1318,2,2025-03-13,Pago,3
6187,717,6,2025-03-29,Pago,1
6188,1467,6,2024-08-27,Pago,4
6189,772,3,2025-01-30,Pago,4
6190,1094,4,2025-07-11,Pago,5
6191,1782,3,2024-10-14,Pago,1
6192,284,3,2025-02-10,Pago,3
6193,1264,5,2024-09-15,Pago,2
6194,704,3,2025-07-02,Pago,3
6195,1375,4,2025-04-21,Pago,1
6196,1565,4,2024-12-26,Pago,2
6197,1187,5,2025-02-21,Pago,3
6198,1285,4,2024-11-23,Pago,5
6199,844,4,2025-01-07,Pago,3
6200,129,4,2024-08-20,Pago,4
6201,993,1,2025-07-04,Pago,5
6202,1602,5,2025-06-27,Pago,4
6203,523,5,2024-09-27,Pago,5
6204,1743,5,2024-09-22,Pago,3
6205,155,5,2024-10-16,Pago,5
6206,1643,5,2024-12-11,Pago,1
6207,842,4,2025-01-05,Pago,4
6208,1063,6,2025-03-09,Pago,4
6209,1502,5,2025-07-12,Pago,5
6210,219,4,2025-07-18,Pago,5
6211,1094,1,2025-01-24,Pago,3
6212,21,5,2024-09-24,Pago,5
6213,1652,4,2024-11-30,Atrasado,3
6214,1977,2,2025-06-30,Pago,1
6215,336,4,2025-05-04,Pago,4
6216,81,4,2024-10-09,Pago,5
6217,1233,1,2025-05-29,Pago,5
6218,367,3,2024-08-31,Pago,3
6219,735,5,2025-02-05,Pago,2
6220,2,5,2024-12-07,Atrasado,5
6221,1138,2,2025-04-02,Atrasado,1
6222,676,4,2024-10-07,Pago,5
6223,1129,2,2024-11-29,Pago,4
6224,537,6,2025-04-03,Estornado,5
6225,712,4,2024-08-22,Estornado,2
6226,30,2,2024-08-01,Atrasado,4
6227,1615,3,2025-01-22,Atrasado,1
6228,2,2,2024-11-14,Pago,3
6229,1475,4,2024-10-20,Pago,4
6230,209,5,2025-05-22,Atrasado,5
6231,729,6,2025-05-27,Pago,3
6232,794,3,2024-10-04,Pago,3
6233,1572,5,2025-03-11,Pago,4
6234,1109,6,2025-05-23,Pago,3
6235,885,4,2024-09-30,Pago,5
6236,1559,4,2025-02-06,Atrasado,1
6237,1339,1,2025-05-31,Pago,2
6238,849,6,2025-05-23,Pago,1
6239,232,6,2025-05-29,Pago,4
6240,763,6,2024-09-03,Pago,2
6241,556,3,2024-09-19,Pago,3
6242,270,5,2025-03-26,Pago,1
6243,806,4,2025-01-15,Pago,3
6244,1956,4,2025-04-03,Pago,4
6245,1677,3,2025-01-13,Pago,1
6246,774,2,2025-01-03,Pago,2
6247,240,3,2025-01-13,Atrasado,5
6248,1224,4,2025-02-01,Atrasado,2
6249,646,4,2024-12-26,Pago,2
6250,1923,2,2024-08-01,Pago,1
6251,680,2,2024-08-14,Pago,3
6252,901,1,2025-02-23,Pago,3
6253,984,4,2024-10-16,Pago,3
6254,1403,3,2025-05-10,Pago,2
6255,1231,4,2024-12-22,Pago,1
6256,1737,2,2024-08-05,Pago,3
6257,13,4,2025-07-12,Pago,2
6258,589,3,2024-12-03,Pago,2
6259,209,2,2025-05-20,Pago,5
6260,116,1,2025-06-19,Pago,4
6261,262,6,2025-02-22,Pago,1
6262,1906,1,2024-10-13,Atrasado,4
6263,486,6,2024-08-06,Pago,4
6264,1014,2,2025-04-19,Pago,3
6265,1098,6,2024-08-01,Pago,2
6266,1265,3,2025-03-31,Pago,3
6267,1135,3,2025-05-11,Pago,5
6268,1370,3,2024-11-04,Pago,3
6269,287,6,2024-10-26,Atrasado,1
6270,832,1,2025-04-26,Estornado,3
6271,1002,3,2025-07-06,Pago,4
6272,137,1,2024-12-11,Pago,1
6273,1084,6,2024-11-29,Pago,3
6274,1228,1,2024-09-19,Pago,4
6275,630,3,2024-09-08,Pago,3
6276,1308,2,2024-12-26,Pago,2
6277,610,4,2025-02-11,Atrasado,3
6278,230,4,2025-03-16,Pago,5
6279,615,6,2024-11-26,Pago,5
6280,941,2,2024-10-03,Pago,5
6281,417,1,2024-08-25,Pago,4
6282,1046,5,2025-06-15,Pago,2
6283,256,5,2024-08-17,Pago,1
6284,1790,1,2024-11-23,Pago,2
6285,1691,6,2024-11-20,Pago,5
6286,374,4,2025-01-24,Atrasado,5
6287,972,5,2025-05-09,Pago,2
6288,1664,5,2025-02-18,Pago,2
6289,983,5,2025-03-19,Pago,1
6290,585,5,2025-02-19,Pago,3
6291,1402,1,2024-12-09,Pago,1
6292,912,6,2025-01-15,Pago,3
6293,1704,6,2025-07-10,Pago,3
6294,1493,2,2025-04-23,Pago,5
6295,103,1,2024-09-20,Pago,1
6296,730,4,2024-12-11,Pago,2
6297,600,3,2025-07-16,Atrasado,4
6298,180,6,2025-02-06,Pago,4
6299,1912,2,2024-12-17,Pago,4
6300,1206,1,2025-05-18,Estornado,2
6301,430,4,2024-10-12,Pago,5
6302,1179,3,2024-10-03,Atrasado,4
6303,537,3,2025-07-18,Pago,5
6304,1178,5,2025-07-22,Pago,1
6305,230,1,2025-06-11,Pago,5
6306,697,4,2025-01-03,Pago,1
6307,1089,2,2024-08-07,Pago,3
6308,336,1,2024-10-27,Pago,5
6309,1218,4,2024-10-26,Pago,3
6310,1853,3,2025-05-09,Pago,3
6311,799,3,2024-09-19,Pago,5
6312,1591,5,2024-10-21,Pago,5
6313,1484,4,2025-05-12,Pago,4
6314,350,5,2024-08-08,Atrasado,3
6315,1688,4,2025-03-17,Pago,5
6316,714,5,2025-02-11,Pago,5
6317,1520,1,2024-10-04,Pago,1
6318,367,2,2024-09-16,Pago,5
6319,948,6,2024-12-20,Pago,1
6320,1680,2,2025-05-03,Pago,5
6321,385,6,2025-04-09,Pago,4
6322,1841,1,2025-06-03,Pago,3
6323,1538,5,2024-08-14,Pago,3
6324,1896,3,2024-12-23,Pago,3
6325,1628,2,2025-07-06,Pago,2
6326,1072,4,2025-04-05,Estornado,1
6327,170,2,2024-11-07,Pago,1
6328,430,5,2025-05-26,Pago,4
6329,1739,5,2025-02-23,Pago,1
6330,1184,2,2025-03-30,Pago,4
6331,1709,5,2024-08-18,Pago,3
6332,1181,1,2025-03-18,Atrasado,1
6333,1512,5,2024-08-18,Pago,5
6334,1291,2,2025-04-14,Pago,4
6335,959,5,2024-09-10,Pago,3
6336,303,5,2025-04-10,Atrasado,4
6337,1199,2,2025-06-20,Pago,3
6338,184,6,2024-08-07,Pago,3
6339,1525,5,2024-08-18,Pago,1
6340,1546,6,2025-04-24,Pago,1
6341,1575,6,2024-09-13,Pago,2
6342,1379,4,2025-01-08,Pago,1
6343,250,5,2025-01-19,Pago,5
6344,164,1,2024-12-25,Pago,5
6345,258,5,2024-09-16,Estornado,3
6346,276,6,2025-02-28,Atrasado,3
6347,249,2,2024-11-06,Pago,1
6348,1176,1,2025-01-31,Pago,3
6349,1693,5,2025-04-29,Pago,5
6350,1469,1,2024-09-28,Pago,3
6351,125,2,2024-10-18,Pago,4
6352,424,4,2025-04-26,Pago,3
6353,1911,6,2025-04-23,Pago,5
6354,1017,2,2025-04-01,Pago,4
6355,287,4,2024-08-03,Pago,3
6356,1044,6,2024-11-24,Pago,5
6357,503,2,2025-01-10,Pago,5
6358,124,6,2025-04-13,Pago,3
6359,1116,3,2024-09-08,Estornado,4
6360,186,3,2025-04-14,Pago,3
6361,923,6,2025-02-18,Pago,3
6362,1763,4,2024-11-12,Pago,2
6363,1198,4,2025-03-29,Pago,3
6364,711,1,2025-03-23,Pago,3
6365,505,4,2025-04-29,Estornado,5
6366,88,6,2024-09-22,Pago,5
6367,1866,2,2025-01-09,Pago,2
6368,936,1,2025-06-18,Atrasado,5
6369,1218,4,2025-07-14,Estornado,4
6370,840,1,2024-09-09,Pago,2
6371,605,2,2025-02-14,Pago,4
6372,1654,3,2025-05-06,Pago,4
6373,157,1,2025-03-27,Atrasado,5
6374,1427,4,2024-09-14,Estornado,3
6375,1300,2,2024-11-17,Pago,3
6376,839,3,2024-09-13,Pago,3
6377,1973,1,2025-05-31,Pago,5
6378,1120,1,2024-09-10,Pago,2
6379,17,3,2025-02-09,Pago,4
6380,428,4,2024-10-16,Pago,5
6381,1787,1,2025-03-24,Pago,3
6382,1386,3,2024-10-16,Pago,5
6383,1547,5,2025-05-29,Pago,3
6384,1627,2,2024-11-10,Atrasado,5
6385,844,5,2025-06-18,Pago,4
6386,1015,4,2025-02-19,Pago,5
6387,1284,6,2024-10-17,Atrasado,5
6388,356,2,2024-12-17,Pago,3
6389,1923,5,2025-04-30,Pago,3
6390,1785,3,2025-01-06,Pago,3
6391,230,6,2024-11-22,Pago,3
6392,1102,6,2024-10-01,Atrasado,2
6393,1733,4,2024-08-15,Pago,3
6394,1820,2,2025-02-28,Pago,4
6395,1651,5,2025-02-08,Estornado,1
6396,1616,1,2025-07-19,Pago,3
6397,1589,6,2024-10-19,Pago,1
6398,416,3,2025-04-24,Atrasado,5
6399,1032,5,2025-07-28,Atrasado,5
6400,1011,2,2025-02-02,Pago,4
6401,1336,6,2024-12-06,Pago,5
6402,456,6,2024-10-30,Pago,4
6403,582,4,2024-08-01,Pago,3
6404,194,2,2024-08-04,Pago,5
6405,26,5,2025-04-17,Atrasado,3
6406,396,5,2024-09-03,Pago,4
6407,1986,1,2025-07-18,Pago,2
6408,811,2,2024-09-11,Pago,2
6409,1987,1,2025-06-20,Atrasado,1
6410,1342,2,2025-03-10,Atrasado,2
6411,1832,1,2025-04-16,Pago,3
6412,923,4,2025-02-07,Pago,3
6413,1553,3,2024-09-26,Pago,1
6414,1449,6,2024-09-03,Pago,5
6415,1718,6,2025-05-29,Pago,5
6416,441,2,2025-02-14,Pago,2
6417,1721,5,2024-08-29,Pago,1
6418,1273,4,2025-05-08,Pago,3
6419,203,6,2025-05-08,Atrasado,2
6420,1538,3,2024-09-08,Pago,4
6421,58,5,2025-07-17,Pago,5
6422,973,2,2024-11-07,Pago,3
6423,1773,5,2025-04-07,Pago,2
6424,364,3,2024-10-28,Pago,4
6425,1725,3,2025-01-24,Pago,2
6426,594,1,2024-11-22,Pago,2
6427,354,4,2024-11-10,Pago,5
6428,1697,5,2025-01-27,Pago,2
6429,626,4,2024-08-19,Pago,1
6430,1409,4,2024-09-07,Pago,4
6431,25,2,2025-06-11,Pago,4
6432,1423,6,2024-10-06,Pago,2
6433,1596,1,2025-07-05,Pago,3
6434,1597,2,2024-08-15,Pago,4
6435,1478,2,2025-06-26,Pago,3
6436,403,4,2024-11-20,Estornado,5
6437,64,1,2024-12-17,Pago,4
6438,1239,3,2025-06-07,Pago,1
6439,1014,2,2025-04-19,Pago,5
6440,1978,1,2024-11-29,Pago,4
6441,443,5,2025-01-12,Pago,2
6442,1542,1,2025-05-13,Pago,2
6443,329,1,2024-09-14,Pago,5
6444,1666,4,2024-09-05,Pago,5
6445,968,1,2025-06-26,Pago,4
6446,292,2,2025-05-21,Pago,3
6447,648,6,2025-07-11,Pago,4
6448,1623,1,2024-08-17,Estornado,1
6449,1167,2,2024-08-03,Pago,1
6450,971,1,2025-06-26,Pago,3
6451,502,4,2024-09-22,Pago,2
6452,1690,2,2025-04-14,Pago,3
6453,1755,2,2025-04-08,Pago,2
6454,191,6,2024-10-05,Pago,2
6455,702,2,2024-12-05,Pago,5
6456,553,1,2024-12-16,Pago,1
6457,1195,3,2025-07-13,Pago,4
6458,1634,4,2025-01-16,Atrasado,4
6459,1264,1,2025-03-29,Pago,2
6460,862,6,2024-11-12,Pago,3
6461,194,2,2025-07-07,Atrasado,4
6462,838,1,2025-05-11,Pago,5
6463,1676,3,2024-09-05,Pago,1
6464,1988,6,2024-12-22,Pago,3
6465,1695,6,2025-06-12,Pago,5
6466,719,1,2024-12-11,Pago,2
6467,217,1,2024-10-10,Pago,1
6468,655,5,2024-09-13,Pago,1
6469,350,4,2025-01-02,Pago,4
6470,1552,6,2025-01-02,Pago,5
6471,1644,5,2025-01-24,Atrasado,3
6472,981,5,2024-11-13,Pago,5
6473,1382,4,2025-06-20,Pago,4
6474,777,1,2024-12-27,Atrasado,5
6475,1077,3,2025-04-24,Pago,3
6476,49,5,2025-06-26,Pago,4
6477,1682,6,2025-02-01,Pago,1
6478,1157,1,2025-06-06,Pago,4
6479,598,5,2025-01-10,Pago,2
6480,176,4,2025-04-08,Pago,1
6481,827,5,2025-07-10,Pago,5
6482,1912,2,2025-06-05,Pago,2
6483,1708,2,2024-10-03,Pago,2
6484,571,5,2024-09-12,Pago,4
6485,554,4,2024-09-20,Atrasado,1
6486,1033,2,2025-04-27,Pago,5
6487,1978,5,2025-05-09,Pago,3
6488,885,2,2024-08-22,Pago,1
6489,345,1,2025-06-23,Estornado,2
6490,1523,6,2024-09-30,Pago,2
6491,1775,1,2024-09-09,Pago,3
6492,4,2,2025-01-08,Pago,1
6493,125,1,2025-07-19,Pago,5
6494,772,2,2025-03-17,Pago,4
6495,929,2,2025-02-03,Pago,5
6496,10,1,2025-06-07,Pago,5
6497,1574,5,2025-03-08,Estornado,1
6498,517,1,2025-04-20,Pago,1
6499,48,5,2025-01-17,Estornado,1
6500,788,5,2024-10-09,Pago,2
6501,1681,2,2025-03-25,Pago,4
6502,413,4,2024-12-25,Pago,5
6503,1379,5,2025-05-29,Atrasado,5
6504,1489,4,2024-12-17,Pago,5
6505,92,4,2025-03-25,Pago,3
6506,615,5,2024-08-11,Estornado,1
6507,1931,5,2025-06-30,Pago,3
6508,796,2,2025-04-22,Pago,1
6509,1887,5,2025-07-07,Pago,5
6510,1055,3,2025-06-21,Pago,2
6511,890,1,2025-05-09,Atrasado,2
6512,1952,4,2025-07-12,Pago,1
6513,1072,1,2024-09-19,Pago,5
6514,1138,6,2025-02-03,Pago,3
6515,676,5,2025-07-23,Pago,5
6516,1972,3,2025-02-05,Pago,1
6517,388,6,2024-09-12,Pago,1
6518,141,3,2025-07-10,Pago,2
6519,569,4,2025-01-06,Pago,4
6520,659,4,2025-01-18,Atrasado,5
6521,1224,3,2024-08-17,Pago,3
6522,1768,4,2024-08-24,Pago,2
6523,1467,1,2024-11-09,Pago,5
6524,283,3,2025-04-11,Atrasado,1
6525,1660,2,2024-11-30,Pago,5
6526,1865,1,2024-08-04,Pago,2
6527,1886,2,2025-04-30,Pago,5
6528,915,5,2025-07-03,Atrasado,3
6529,1983,1,2025-04-20,Pago,4
6530,289,1,2025-02-19,Pago,5
6531,1818,1,2025-05-25,Pago,3
6532,1854,2,2025-05-15,Pago,3
6533,1305,2,2025-03-11,Pago,2
6534,1948,2,2025-05-08,Pago,4
6535,36,1,2025-03-07,Pago,2
6536,1270,1,2024-10-25,Estornado,5
6537,1947,2,2025-04-17,Pago,3
6538,220,5,2025-07-05,Pago,4
6539,1922,1,2024-12-09,Pago,3
6540,709,5,2025-02-17,Pago,4
6541,235,1,2025-02-19,Pago,5
6542,355,2,2025-04-24,Pago,4
6543,837,1,2025-04-29,Pago,2
6544,1151,2,2025-03-28,Pago,4
6545,178,1,2024-09-05,Pago,2
6546,411,2,2025-01-15,Pago,4
6547,141,3,2025-04-13,Pago,1
6548,1342,3,2025-05-09,Atrasado,3
6549,24,4,2024-11-04,Pago,4
6550,1539,3,2025-02-03,Pago,3
6551,640,4,2024-12-12,Pago,3
6552,1342,2,2025-04-14,Atrasado,4
6553,859,2,2025-04-19,Atrasado,3
6554,785,1,2025-04-06,Pago,1
6555,682,2,2024-12-27,Pago,4
6556,1473,6,2024-09-26,Pago,2
6557,1975,6,2025-06-21,Pago,2
6558,532,2,2025-06-16,Pago,4
6559,171,4,2025-03-04,Estornado,5
6560,347,2,2025-07-12,Atrasado,1
6561,1535,6,2025-03-26,Pago,4
6562,1369,2,2024-08-21,Pago,1
6563,1044,4,2024-08-04,Pago,4
6564,1915,3,2025-04-06,Atrasado,4
6565,1952,2,2025-07-28,Atrasado,3
6566,157,5,2024-09-29,Atrasado,4
6567,1746,5,2025-02-12,Pago,3
6568,1619,5,2025-06-25,Pago,4
6569,1700,1,2025-01-29,Pago,5
6570,124,6,2025-06-26,Pago,1
6571,75,4,2025-02-08,Estornado,1
6572,1652,5,2025-07-03,Pago,5
6573,990,3,2024-10-03,Estornado,2
6574,482,3,2024-08-29,Atrasado,2
6575,630,1,2025-05-18,Pago,4
6576,1800,6,2025-02-06,Pago,5
6577,313,1,2024-12-02,Pago,3
6578,1620,6,2024-11-01,Pago,3
6579,1239,6,2024-12-06,Pago,2
6580,731,3,2024-11-16,Pago,2
6581,36,4,2024-08-19,Pago,3
6582,1641,3,2025-02-12,Pago,1
6583,1570,1,2024-10-25,Pago,5
6584,1010,2,2025-03-01,Pago,1
6585,1088,2,2025-04-06,Pago,1
6586,1756,6,2024-12-25,Pago,3
6587,462,3,2025-01-03,Pago,3
6588,1025,5,2025-06-13,Pago,1
6589,1082,5,2024-10-30,Pago,4
6590,1100,1,2024-08-30,Estornado,4
6591,532,1,2025-01-25,Pago,1
6592,1673,1,2025-01-19,Estornado,2
6593,187,2,2025-06-07,Pago,3
6594,637,2,2025-03-10,Pago,3
6595,169,6,2025-01-21,Pago,1
6596,243,6,2024-09-03,Pago,3
6597,1252,6,2025-06-28,Estornado,4
6598,9,2,2025-02-09,Pago,1
6599,1462,6,2025-01-20,Pago,5
6600,789,1,2024-11-30,Estornado,2
6601,335,1,2024-09-15,Estornado,2
6602,216,5,2025-02-09,Pago,5
6603,1276,5,2025-05-16,Atrasado,1
6604,165,1,2025-04-10,Pago,1
6605,1922,1,2024-08-06,Pago,4
6606,1666,1,2024-09-08,Pago,4
6607,1531,1,2025-01-03,Pago,4
6608,1561,6,2025-01-07,Pago,1
6609,1599,6,2024-08-13,Pago,4
6610,1811,2,2025-03-04,Pago,3
6611,1401,6,2025-03-01,Pago,1
6612,1479,5,2024-07-31,Pago,5
6613,1328,3,2025-06-16,Pago,4
6614,1683,5,2024-09-04,Pago,3
6615,1887,1,2025-06-03,Pago,1
6616,422,4,2025-03-22,Pago,3
6617,1086,2,2025-03-28,Pago,1
6618,968,2,2025-04-04,Pago,4
6619,1071,6,2024-11-26,Pago,2
6620,1597,4,2025-07-11,Pago,1
6621,1465,2,2025-02-13,Pago,4
6622,217,4,2025-03-06,Pago,5
6623,228,5,2024-10-19,Pago,2
6624,266,2,2025-04-11,Pago,5
6625,1298,4,2025-04-17,Pago,4
6626,1587,1,2025-01-24,Pago,4
6627,694,2,2024-12-10,Pago,4
6628,1147,1,2024-12-19,Atrasado,1
6629,373,3,2025-06-16,Pago,5
6630,751,3,2024-08-21,Pago,5
6631,65,1,2025-06-13,Pago,3
6632,1371,3,2024-10-25,Pago,2
6633,437,4,2025-06-23,Estornado,2
6634,1988,1,2025-01-23,Pago,1
6635,1617,4,2024-12-06,Pago,4
6636,1130,3,2025-03-05,Pago,3
6637,816,6,2025-05-25,Pago,4
6638,1641,4,2025-03-28,Pago,3
6639,136,4,2025-03-20,Pago,1
6640,504,5,2025-01-30,Pago,3
6641,1428,6,2025-05-05,Atrasado,2
6642,184,3,2025-04-12,Pago,1
6643,1718,4,2024-12-19,Atrasado,2
6644,796,1,2025-05-05,Pago,1
6645,446,2,2025-01-22,Pago,5
6646,1571,3,2024-09-13,Atrasado,2
6647,578,2,2024-09-06,Pago,1
6648,1270,5,2025-05-21,Atrasado,5
6649,281,3,2025-04-12,Pago,3
6650,1031,1,2024-10-25,Pago,1
6651,618,1,2024-07-31,Pago,5
6652,1658,1,2024-12-10,Pago,3
6653,1758,2,2024-12-15,Pago,1
6654,755,1,2025-06-18,Pago,3
6655,1564,6,2025-04-03,Pago,4
6656,1431,3,2025-06-06,Pago,2
6657,474,6,2024-11-21,Atrasado,5
6658,1767,3,2025-02-28,Pago,5
6659,186,1,2025-02-18,Pago,1
6660,1680,1,2024-12-23,Atrasado,3
6661,1868,4,2025-04-29,Pago,2
6662,1005,5,2024-09-10,Pago,5
6663,1613,4,2024-08-17,Atrasado,1
6664,656,4,2025-07-14,Pago,3
6665,658,6,2024-10-02,Pago,1
6666,281,5,2025-02-07,Pago,4
6667,1859,4,2024-09-23,Pago,1
6668,275,2,2025-06-15,Pago,5
6669,1020,5,2025-05-05,Pago,3
6670,532,2,2025-05-15,Pago,1
6671,1562,6,2025-05-07,Pago,4
6672,330,2,2025-01-05,Pago,1
6673,315,3,2024-09-10,Pago,4
6674,1554,6,2024-11-06,Pago,3
6675,1581,3,2025-03-25,Pago,4
6676,960,2,2024-10-15,Pago,1
6677,905,1,2024-10-11,Pago,2
6678,126,5,2024-09-15,Pago,3
6679,787,3,2025-07-27,Pago,4
6680,1089,6,2025-06-26,Pago,4
6681,1362,6,2024-12-30,Pago,1
6682,997,3,2024-10-22,Pago,2
6683,1086,1,2025-01-24,Pago,4
6684,608,1,2025-06-16,Pago,5
6685,1734,3,2025-05-30,Pago,2
6686,786,1,2024-10-13,Pago,2
6687,681,3,2025-05-05,Pago,4
6688,1404,5,2024-12-09,Pago,2
6689,1830,4,2024-09-10,Pago,5
6690,1708,3,2025-05-21,Estornado,4
6691,854,4,2025-01-07,Pago,1
6692,913,6,2024-08-18,Atrasado,2
6693,295,4,2025-07-25,Atrasado,2
6694,1932,3,2025-04-02,Pago,5
6695,1981,4,2025-06-21,Pago,2
6696,734,5,2025-04-18,Pago,5
6697,884,6,2025-03-16,Pago,4
6698,1244,1,2024-09-16,Pago,1
6699,1633,3,2025-05-26,Pago,5
6700,806,5,2025-07-12,Pago,2
6701,118,6,2025-01-21,Pago,3
6702,1593,2,2025-01-24,Pago,3
6703,1615,1,2025-04-12,Pago,5
6704,1582,2,2025-03-16,Pago,5
6705,857,6,2025-02-11,Pago,3
6706,1221,4,2024-09-21,Pago,3
6707,1591,1,2025-02-09,Pago,3
6708,843,4,2024-08-01,Pago,4
6709,1025,5,2025-02-21,Atrasado,4
6710,1456,3,2025-05-12,Pago,2
6711,894,1,2024-08-18,Pago,1
6712,495,5,2025-03-02,Pago,2
6713,977,2,2025-07-29,Atrasado,2
6714,933,6,2025-01-15,Pago,1
6715,1447,2,2025-06-21,Pago,2
6716,988,1,2025-03-15,Pago,1
6717,1712,4,2025-02-03,Pago,4
6718,873,5,2025-07-24,Pago,4
6719,219,4,2025-02-13,Pago,3
6720,323,5,2025-05-30,Atrasado,3
6721,234,3,2025-07-23,Pago,5
6722,828,5,2025-07-19,Pago,1
6723,768,2,2024-10-07,Atrasado,4
6724,1957,5,2025-04-25,Pago,5
6725,1755,2,2025-03-12,Pago,2
6726,1530,4,2024-10-06,Estornado,5
6727,1628,5,2025-05-10,Pago,3
6728,378,6,2025-06-12,Pago,4
6729,1698,1,2024-09-18,Pago,5
6730,52,1,2024-09-09,Pago,1
6731,1888,2,2024-12-28,Pago,1
